#,run,evtid,TE_ORIG[TeV],evttype,stream
126848,8902133,37.83425870357275,LED,neutrino
126860,17477746,21.908141385811508,LED,neutrino
126863,14025085,43.078073632683314,LED,neutrino
126878,30560694,92.13063509860689,HED,neutrino
126911,6416344,130.65032643847786,HED,neutrino
126976,9961785,163.88341043960475,HED,neutrino
126989,59479399,68.94649977413059,HED,HESE
127112,69211097,207.17794409389003,HED,neutrino
127154,9907321,105.09308477138498,HED,neutrino
127357,17650073,215.13856858928975,HED,neutrino
127495,54505431,144.2060028442971,HED,neutrino
127603,48070937,139.61363280909015,HED,HESE
127650,18431575,35.36119827605801,LED,neutrino
127742,55820225,148.76567400405904,HED,neutrino
127790,45902607,41.653021897529854,LED,neutrino
127853,67093193,117.4343300268433,HED,HESE
127910,25056152,127.9013931395531,HED,neutrino
128034,69069846,25.027616577317296,LED,neutrino
128065,17929326,29.99087864393073,LED,neutrino
128067,65335330,42.78255004709813,LED,neutrino
128209,54386016,29.27100898491403,LED,neutrino
128253,44251618,29.47481185458426,LED,neutrino
128278,49218472,19.633704303914833,LED,neutrino
128290,6888376,141.63878065123947,HED,HESE
128292,15195696,20.431306218412796,LED,neutrino
128311,26552458,132.67749305507405,HED,neutrino
128334,9739548,48.21508328503866,LED,neutrino
128340,58537957,341.92663123060646,HED,HESE
128547,14557367,42.317445122719256,LED,neutrino
128567,21044380,115.91955556265818,HED,neutrino
128606,54200591,1212.1117818658986,HED,neutrino
128632,62194858,22.804511921391402,LED,neutrino
128651,44166050,72.12288020682662,HED,neutrino
128672,38561326,173.68731026572857,HED,HESE
128755,32356079,50.972125373602545,HED,neutrino
128785,76992952,68.46589359528214,HED,neutrino
128796,26367207,116.79558586059126,HED,HESE
128906,80127519,95.33340249307595,HED,neutrino
128967,17750653,66.85167798530084,HED,neutrino
129020,20626582,44.03780748825074,LED,neutrino
129144,66284903,53.160643121930136,HED,neutrino
129153,11436007,161.40467695366425,HED,neutrino
129154,45298080,56.24054630199429,HED,neutrino
129232,51118868,59.536088597151895,HED,HESE
129267,34234803,50.17542906815876,HED,neutrino
129307,80305071,209.48915432191995,HED,neutrino
129420,59928529,143.74607175670923,HED,neutrino
129434,58903823,29.9788729732243,LED,neutrino
129506,21161807,43.267699056744696,LED,neutrino
129506,49650572,52.661790058312306,HED,neutrino
129550,51402681,36.43477376357571,LED,neutrino
