# This file contains only completely reco events so far (to be updated)
# run   evtid    area50_llh           area50_fit        area90_llh         area90_fit
132043 80110393 0.3438413406743274 0.3526928373878408 1.1195771776553545 1.1201443874928654
127357 17650073 0.5472005063632317 0.6031976293213839 1.9146031743766003 1.8843619555280475
134751 31476488 0.6322466223087106 0.6470043580256872 2.1784486109162033 2.2303171826369605
130801 16289732 0.4130827407989521 0.41531934878725263 1.3571664348320815 1.3773586302748617
122154 6905361 0.8789613739537698 0.877586116830799 2.963756891126863 2.958780530250192
126718 53509959 0.20378980452212012 0.23012916105324804 0.7338432696102865 0.7854473902784835
139279 10803235 0.623480840290495 0.6303937947094611 2.1309621310269335 2.1678018197516016
130588 44934051 0.4915049281840795 0.5054942447507176 1.7218653859119117 1.7752948656644343
122604 17469985 0.6175376318092167 0.5986426901913243 2.0393401249741605 2.0413644696347584
131519 27561842 0.2445092639424602 0.25852431822867966 0.8535732675589407 0.9036987392374062
126515 20091930 0.785824167082629 0.7131779017611491 2.380243241412512 2.258917101298727
137711 79205800 0.18462593247632111 0.21168456236822808 0.673172440233211 0.7142359863170126
120205 73761892 0.1395596754166484 0.12961234538561447 0.431997029536838 0.43397451117031105
118342 24578488 0.05527974176959096 0.05266073980634315 0.18337518643171455 0.186773909077891
122160 52726834 0.7023068832988344 0.8196136159811543 2.613986411953867 2.8016744931652253
128340 58537957 0.7779230233650491 0.7846716331208053 2.6050499446085755 2.545459078891531
129144 66284903 0.6303440820370394 0.6940055091638879 2.3393907430401732 2.554730713543529
129153 11436007 0.6875365735070452 0.6568513618034757 2.28356833102431 2.2999900937992965
134817 29175858 0.461547914119285 0.4703646398816658 1.6397021799488325 1.7248127181563715
125349 12316485 1.1590968790565253 1.292021072491101 4.178518917263894 4.221398341242169
130214 17569642 0.06977351301596717 0.07587076962901773 0.23913606136645849 0.23791183526566506
126620 19175993 0.6239913240663846 0.5988734055894657 2.021433827673126 2.0015563629390383
134191 17593623 0.292793099840359 0.30517897973709335 0.9975870994225395 1.0119603804108823
139303 27647445 0.9335962916066037 0.9607446338093598 3.2068819362249315 3.3196768400806413
134013 16038252 0.7092063376507884 0.7647479489594852 2.5680381467731537 2.5891487386015672
126456 1581608 0.20582263077874766 0.377295871396416 1.1245193736336965 1.2927944354332168
126514 73786337 0.19921524849675515 0.2163178203013495 0.703942993073237 0.7190648590669597
128651 44166050 1.0279292135992155 1.2172484738536542 3.991122031230383 4.230388378499105
121761 41853263 0.6369865447664442 0.672345556266798 2.182705736285082 2.156302368072409
118576 45696357 0.31458768984307905 0.3607273974516565 1.1454048650445858 1.2305461314695976
123867 11659459 0.33414598485193625 0.42019753320929865 1.260453378446322 1.3344487063182164
131768 80926380 7.012210902002991 6.822317149751975 21.992786151898617 22.063818390037486
123751 34239163 0.2269458388172665 0.2522295828453898 0.8094674248295988 0.8654397798450829
123620 47444787 0.7415763718170276 0.8704317393397698 2.8657107604118957 3.085459299068156
133609 37927131 1.297697221839551 1.405606336285379 4.6527494019615885 4.883634519296721
127910 25056152 0.40969789365178577 0.39577579816074876 1.3422191296559023 1.3329871399156998
125338 65606123 0.2225313880866579 0.23848951848093572 0.7715032576855049 0.7863485161677333
123762 72626160 0.1592971008716592 0.19724596081546233 0.6278222325800625 0.6779796659325148
119101 32538906 0.651909414704414 0.6772109881460494 2.27019339435384 2.29439990347793
118631 36844560 0.2908210986954998 0.30593780477593774 0.9982477756859087 1.0435149334009524
132128 69441226 0.1396335085611709 0.14638098496035187 0.47107324182803256 0.4762318917794259
127603 48070937 0.5338955868562512 0.49461134637152065 1.7018611437973328 1.6590407453793663
129154 45298080 0.9006126233564565 0.9868306927415137 3.215175864719062 3.376633660451745
126976 9961785 0.7999169284518393 0.7470456701102282 2.549405349782529 2.4408859382788153
126911 6416344 0.5980608103846928 0.6400217551200563 2.0820114553526268 2.092163868896778
120860 64513030 0.7095994297042206 0.6869318785631178 2.2677972950822527 2.238553049072955
129855 33565191 112.87737352714987 133.8924350897616 239.35069898323871 261.1376150934319
131624 12296708 0.4651852512595265 0.4172273177152354 1.3985117576614194 1.3474724655501225
132910 57145925 0.7283746159176283 0.7955071872580934 2.5001748999041826 2.539476587150074
118435 58198553 0.07588532382837496 0.09910812606660631 0.31895078964616247 0.33499680173644913
134599 66310113 0.2500558066618657 0.25534359195989054 0.8775737654549951 0.9233342397518034
129933 32926212 7.199017600835178 6.996036948341601 21.768821509167214 19.601927958303158
123662 27529428 3.4185129826290916 3.292369931517704 11.047967517778678 11.604064672390354
132974 67924813 0.5553641644307317 0.614038467971509 2.03268081033414 2.1227810209446623
122973 6578595 0.12705657858249103 0.13329074444552785 0.4388711334344837 0.45599608172618755
127495 54505431 0.3056837661374511 0.2983794007779191 1.0148487315919619 1.0289593964629355
125422 26630854 3.290251881616575 3.1066528768717125 10.353925962233218 9.863315517051973
134698 40735501 0.5920284757290727 0.6565810749061837 2.157776180195035 2.17801923854949
125071 31397276 5.788366696514502 6.027725893340578 19.85729390001805 20.01704927003636
130092 30964247 0.5999388930923414 0.6586567193914663 2.1440405620363103 2.243036052416773
133572 82361476 5.679340083503279 5.88384824436057 19.15010904143103 19.331578309629165
124569 22040903 0.35955275447505586 0.37130026463564875 1.2138453855511517 1.2322723915575309
129878 40814378 0.44179290014802436 0.4429268732571744 1.4554841166411683 1.3933433409884077
119097 49522606 1.4776785053308559 1.3448151531229697 4.371103917098558 4.057090461999251
118309 46569873 3.2705807304601513 3.133661464074461 10.613387317956215 10.404413150403732
124852 74171655 0.8960613879255371 0.91896298674185 3.0810753682633676 3.0115290125914185
131477 57977901 0.9045751803839556 0.9660199896394323 3.167254710291105 3.476506214812593
134535 41069485 2.9106170655992534 2.7704044704512314 9.167345835486339 8.615292291605902
134577 31638233 0.13613627820436164 0.20402636853384387 0.576728162880051 0.6466700304320777
120185 63879322 0.17489526725400487 0.18041054720516359 0.6191343763409257 0.6789422624876931
124643 5182926 0.6869292352468942 0.7122284052701441 2.314474828425933 2.3179909810186006
125757 12938244 0.06080933305634716 0.053183889893032084 0.20461859813253283 0.19992371623350516
122768 38570780 0.6315206666547739 0.670948669122611 2.150228636188361 2.1686585817364645
126148 74589372 0.705751734955826 0.7060806190227386 2.339553325481663 2.1649900337172494
138938 62272876 0.36945285801535965 0.3696872395282573 1.2117476355281105 1.2185708746140567
126848 8902133 0.0847340791669708 0.08574520371571323 0.28736186694483684 0.28624572352007216
123986 63557286 0.17997663014916737 0.18626234190940877 0.6077961668570487 0.6227173179743118
125968 61389842 0.4205385480746173 0.4749778023288953 1.507322145751261 1.6181197290317098
118660 61529737 0.11950439163991824 0.12493658424005172 0.4001322006260772 0.4248674159806619
120045 22615214 0.4451748000307951 0.46954075369785025 1.632141313155963 1.7479721828622239
129777 67372962 0.8907788385906135 1.044616234470074 3.4694517939601544 3.5868337215325083
126798 67205547 0.196229181282475 0.18679523862435402 0.6396626205234575 0.6274282575657764
130561 84363835 0.34743767665735814 0.3560344784983167 1.15310260805715 1.1306252229348248
129677 55886338 0.49604934617554186 0.5521671555216555 1.8371438699448581 1.9225519247906941
126812 38566267 0.2629081235758205 0.27870963688580436 0.926923178484831 0.9342995005544554
126860 17477746 0.09276635174651203 0.08985192709857973 0.30618605209004074 0.32998082260382705
139315 50057906 0.8221268015102258 0.8789442251763784 2.8627652685865486 2.9477169566811576
124340 19400842 0.7798843477090692 0.8354918698408774 2.732279014004245 2.919705725132478
124296 49827757 0.7007193453669147 0.6981055536090641 2.3991454869524875 2.5032907836139793
129307 80305071 0.546755106704773 0.5713079474330579 1.8753070622877204 1.9252326122226056
132206 36575563 0.26185543632498 0.2558367503210781 0.879415386344282 0.8942374349390071
125973 80686964 3.868875816461265 3.2882013617742007 11.320984176546098 10.607730979563902
128796 26367207 5.760404380608218 13.365062173814959 36.415936451108315 40.95610311146937
125205 19617837 0.09626881952163381 0.09419519670349391 0.3201582483787106 0.3083779607324419
126370 61611641 0.22099507529303025 0.22031268182162253 0.7262158464910385 0.7031180497185242
123281 52248792 0.6259591296028342 0.6565768685014539 2.1693760479008604 2.311080910367404
128967 17750653 0.6507464554486105 0.65249972005327 2.1626679559718043 2.1820515941399217
118741 43101116 0.12371751173482678 0.1261115417570039 0.430753501444057 0.4700581153859269
130912 76035104 0.3268686583428849 0.31750421254203126 1.0366650112318128 1.029049365915999
126769 62990844 0.10029812305141048 0.09826672497105023 0.3421998814058104 0.3618544429043278
128785 76992952 0.4316237707148675 0.4765106476424908 1.6053606052171603 1.6951729350661833
124994 15096469 1.8020926431027697 1.7434106608021132 5.94162890736138 5.890354870156517
131360 57649537 1.2972993084330091 1.3663550472131707 4.653532261740106 4.934266801148249
